iteration,time_elapsed,joint_0_pos,joint_0_vel,joint_0_acc,joint_1_pos,joint_1_vel,joint_1_acc,joint_2_pos,joint_2_vel,joint_2_acc,joint_3_pos,joint_3_vel,joint_3_acc,joint_4_pos,joint_4_vel,joint_4_acc,joint_5_pos,joint_5_vel,joint_5_acc,joint_6_pos,joint_6_vel,joint_6_acc,joint_7_pos,joint_7_vel,joint_7_acc,joint_8_pos,joint_8_vel,joint_8_acc,joint_9_pos,joint_9_vel,joint_9_acc,joint_10_pos,joint_10_vel,joint_10_acc,joint_11_pos,joint_11_vel,joint_11_acc,joint_12_pos,joint_12_vel,joint_12_acc,joint_13_pos,joint_13_vel,joint_13_acc,joint_14_pos,joint_14_vel,joint_14_acc,joint_15_pos,joint_15_vel,joint_15_acc,joint_16_pos,joint_16_vel,joint_16_acc,joint_17_pos,joint_17_vel,joint_17_acc,joint_18_pos,joint_18_vel,joint_18_acc,joint_19_pos,joint_19_vel,joint_19_acc
391,1.9826979637145996,-0.025772426346199178,-0.29360349036774425,-1.761670229739894,-0.36299405344745395,-0.810302531610424,7.99947738475056,-0.04270111641579824,-0.1662384343845993,-2.025880772454051,0.015535352011968429,0.071129725339175,0.5210902044690217,-0.3714319553375349,-1.0,-6.860690133825662e-15,-0.28759432049441386,-1.0,-2.7393652453449286e-14,0.06228069911033152,0.9938824847341157,14.10319440385094,0.007063473257016313,0.03910089339893512,0.3154855548673798,-0.2929784673437842,0.4547452595080241,43.4379284792626,0.030475059191795904,-0.11322843876270856,-9.23169844453106,-0.06852566999225766,0.33451058907803133,-18.136063080198404,-0.04299800770419642,-0.16577644859023377,-1.992473524672778,0.014849440108690984,0.06636633423733834,0.4720963518673817,0.42067989014362545,1.0,1.3827524043432727e-14,0.311044986397341,1.0,4.278953617921747e-14,-0.08951365422784172,-0.9952940221744516,-14.074458142143822,0.006781714064573838,0.03746509222592843,0.2867388193145896,0.316948661875746,-0.15733957939309595,-42.039598712820144,0.01633813753752181,0.23377801763379272,7.819484935249192,0.09121712551374776,-0.3423129565840131,17.517976895271463
392,1.9868309497833252,-0.026067834604440752,-0.2972130261154047,-3.6095357476604395,-0.36378548370832786,-0.7725579901374395,37.74454147298446,-0.042868762732192846,-0.16905419840461722,-2.8157640200179364,0.0156050853195927,0.0683368899093699,-2.7928354298051024,-0.37243129695191696,-0.9986832287640744,1.3167712359255477,-0.28859432049441386,-1.0,-1.0951231599590109e-14,0.06327764035269857,1.0,6.117515265884332,0.007102009772451008,0.03797213747045382,-1.1287559284812991,-0.2925773301573944,0.3475291132715103,-107.21614623651377,0.030359024790387233,-0.11884036405463312,-5.611925291924561,-0.0681974876304177,0.32185413460188456,-12.656454476146749,-0.04316510505600585,-0.16841825502862123,-2.641806438387468,0.014914417890484486,0.06358922934966459,-2.777104887673758,0.42167989014362545,1.0,2.382188180068256e-14,0.312044986397341,1.0,7.185992683558075e-14,-0.09051130123892895,-1.0,-4.70597782554838,0.006818571475062259,0.03624972875091426,-1.2153634750141622,0.31684954657019254,-0.040891031713858536,116.44854767923741,0.01657625202368229,0.2424509546871597,8.672937053366963,0.09088038886428172,-0.3311603423480564,11.15261423595673
393,1.990670919418335,-0.02636738804210179,-0.301893849206671,-4.680823091266309,-0.36453029997665976,-0.7170745465263437,55.48344361109583,-0.04303772027161683,-0.16886088044334938,0.19331796126785178,0.015672767213505908,0.06702689791704412,-1.3099919923257681,-0.3734300323240336,-0.9987875154691718,-0.10428670509736791,-0.28959432049441386,-0.9999999999999999,1.1051017651225992e-13,0.06427764035269858,1.0,1.4783542907534908e-16,0.007139618710022349,0.03724573767222944,-0.7263997982243762,-0.292327869798284,0.15139160494927398,-196.13750832223633,0.030238517591798093,-0.12217403312364956,-3.333669069016449,-0.06788032905705552,0.312463012122482,-9.391122479402524,-0.04333337446353764,-0.16812056003496306,0.2976949936581637,0.014977364818938826,0.0623046275590159,-1.2846017906486902,0.42267989014362545,1.0,-4.095366314622621e-14,0.313044986397341,1.0,3.2840889551827735e-14,-0.09151130123892895,-1.0,3.912226820612222e-15,0.006854440302099424,0.03548792532341606,-0.7618034274982027,0.3169137194574679,0.1692368062645892,210.12783797844773,0.016823139845295283,0.2513246885388276,8.873733851667945,0.09055290743611165,-0.3238025139920895,7.357828355966934
394,1.99481201171875,-0.026671638818191006,-0.30660770297176276,-4.713853765091736,-0.36521917056724695,-0.6606666346480925,56.4079118782512,-0.04320647875568654,-0.16865608769607868,0.2047927472706875,0.01573913160662154,0.0657018883142237,-1.32500960282042,-0.3744288700859126,-0.9988880082887522,-0.10049281958047547,-0.29059432049441386,-1.0,-9.714365005904796e-14,0.06527764035269858,1.0,-7.813811875660462e-17,0.00717649193937514,0.036500721033352626,-0.7450166388768106,-0.29227544732608157,-0.04654666054440393,-197.9382654936779,0.030114813208605783,-0.12523473326097356,-3.06070013732399,-0.0675726556298626,0.3028838422633515,-9.579169859130475,-0.043501340034828154,-0.1678105825460678,0.309977488895282,0.015039020810112057,0.06100735478744594,-1.2972727715699572,0.42367989014362545,0.9999999999999999,-6.985634255309321e-14,0.314044986397341,1.0,6.408588403790095e-14,-0.09251130123892895,-1.0,-2.224703180486259e-15,0.006889538192369548,0.03470785521683075,-0.7800701065853118,0.31718904794046004,0.38142015971976045,212.18335345517124,0.017078759916543687,0.25991545395797977,8.590765419152167,0.09023286733318825,-0.31627769185472093,7.524822137368543
395,1.9991860389709473,-0.026980620511416017,-0.31135568347826087,-4.747980506498105,-0.3658511653580467,-0.603322946951349,57.343687696743444,-0.04337502653104861,-0.16843946302806612,0.21662466801256056,0.015804163766328882,0.0643624311004557,-1.3394572137680023,-0.37542780651547625,-0.9989848508386063,-0.09684254985412331,-0.29159432049441386,-1.0,-1.606213504447447e-14,0.06627764035269858,1.0,-1.5262250061344676e-16,0.007212610981620762,0.035737363457889526,-0.7633575754630968,-0.292421844520025,-0.24624772734248135,-199.70106679807742,0.029988180128121992,-0.12803142770660944,-2.79669444563587,-0.06727465949804867,0.29310842136450727,-9.775420898844281,-0.04366898931832304,-0.16748798444370125,0.3225981023665509,0.015099373463563773,0.0596979521159871,-1.3094026714588423,0.42467989014362545,0.9999999999999999,-9.896469081811129e-15,0.315044986397341,1.0,6.429275582805478e-14,-0.09351130123892895,-1.0,7.966500458182675e-15,0.006923847001541973,0.03390976312801789,-0.7980920888128575,0.3176775742984347,0.595632556229479,214.21239650971853,0.01734283286539955,0.26823044375374727,8.31498979576751,0.08992043887768969,-0.3085792191424065,7.698472712314439
396,2.0034759044647217,-0.027294367748683428,-0.31613879105655635,-4.783107578295458,-0.36642534409425925,-0.5450345254738381,58.288421477510916,-0.043543351606724436,-0.16821068832358282,0.22877470448330556,0.015867849544411325,0.0630091250644302,-1.3533060360255043,-0.37642683803140137,-0.9990781810115925,-0.09333017298619817,-0.29259432049441386,-1.0,-4.6152073473821834e-14,0.06727764035269858,1.0,-4.909537522879775e-16,0.007247957647327772,0.03495596795613151,-0.7813955017580158,-0.29276880461451704,-0.44767246164161745,-201.4247342991361,0.02985887761526999,-0.13057359799739285,-2.5421702907834045,-0.06698654078906703,0.2831289965987731,-9.97942476573414,-0.04383630954501792,-0.16715246894605504,0.33551549764620187,0.015158410933720683,0.058376988197832796,-1.3209639181543023,0.42567989014362545,0.9999999999999999,3.5380033854407557e-14,0.316044986397341,1.0,1.2057912674709263e-14,-0.09451130123892895,-1.0,-2.720838174456923e-15,0.006957348844140376,0.03309392206878878,-0.8158410592291108,0.3183813136694686,0.8118461858383698,216.21362960889078,0.017615086800036463,0.27627742552007795,8.046981766330676,0.08961579882022488,-0.3007008957872167,7.878323355189785
397,2.0074808597564697,-0.0276130183650763,-0.32116244172918834,-5.023650672631993,-0.36693923894947655,-0.4827551849608002,62.27934051303792,-0.043711447869282785,-0.16798183679311687,0.22885153046596063,0.015930185088755298,0.061661963623513234,-1.3471614409169617,-0.3774259627548289,-0.9991712658435755,-0.0930848319830122,-0.29359432049441386,-1.0000000000000002,-1.423245584659503e-13,0.06827764035269858,1.0,1.3244705963019535e-18,0.00728253027518006,0.03418928774844432,-0.7666802076871903,-0.29333158304383267,-0.6778843969896554,-230.211935348038,0.02972744210542558,-0.132297421691423,-1.7238236940301497,-0.06670733422063174,0.275284140271805,-7.844856326968121,-0.04400329481552905,-0.1668180720762107,0.33439686984436245,0.01521613036629335,0.05706187694749924,-1.315111250333555,0.42667989014362545,1.0,9.446722234219234e-14,0.317044986397341,1.0,5.850007939896038e-14,-0.09551130123892895,-1.0,4.4033575586169646e-15,0.006990042118094375,0.032292625839208465,-0.8012962295803153,0.3192872367623878,1.0,188.15381416163024,0.017895475530651163,0.2845000357093239,8.222610189245962,0.08931792135033215,-0.2950540439982542,5.646851788962527
398,2.0118019580841064,-0.027934827680217825,-0.32245618855386227,-1.293746824673915,-0.36732801784645186,-0.29480260898979105,187.95257597100914,-0.04387723934558108,-0.16360111580347725,4.380720989639631,0.015993483253562896,0.06493436599168352,3.2724023681702814,-0.37842528833044453,-0.9994798853876066,-0.3086195440310732,-0.29459432049441386,-0.9999999999999999,2.995067749222305e-13,0.06927764035269858,1.0,6.547396145194571e-17,0.007317312334848855,0.03537483158914575,1.1855438407014323,-0.2941705252423275,-1.0,-322.11560301034456,0.029580195713364003,-0.16219536243173466,-29.89794074031166,-0.06642978828305579,0.27980773488009825,4.523594608293241,-0.04416797242510751,-0.16253714708070072,4.280924995509958,0.01527480723641097,0.060291863287742616,3.2299863402433737,0.42767989014362545,1.0,-4.133856282907176e-14,0.318044986397341,1.0000000000000002,1.3123874757850523e-13,-0.09651130123892895,-1.0,1.18395257273384e-14,0.0070229565725944965,0.03353628316103584,1.2436573218273737,0.3202872367623878,1.0000000000000002,1.827993773587322e-13,0.01816953018496446,0.26360927291726827,-20.89076279205567,0.08896439754272915,-0.4119935712077204,-116.93952720946623
399,2.0162649154663086,-0.028271963015567184,-0.351814482144855,-29.35829359099275,-0.36741211436989824,0.1266095620970718,421.4121710868628,-0.04404168500384644,-0.16529020072723358,-1.6890849237563197,0.01605891492179265,0.06592897046782484,0.9946044761413122,-0.3794249933418404,-0.9999301374041277,-0.4502520165211217,-0.29559432049441386,-1.0000000000000002,-3.538618504212164e-13,0.07027764035269858,1.0,-7.633221454607059e-16,0.007354343884791681,0.03868826829650662,3.3134367073608777,-0.2951705252423275,-1.0000000000000004,-4.0334409835548383e-13,0.02945215701405274,-0.09388203619079255,68.3133262409421,-0.06600797875988398,0.5638113114635206,284.00357658342233,-0.04433142308102302,-0.16436416475032423,-1.8270176696235225,0.015335451889205771,0.060997442301860764,0.7055790141181519,0.42867989014362545,0.9999999999999999,-1.2107207297231778e-13,0.319044986397341,1.0000000000000002,-4.79443136094282e-14,-0.09751130123892895,-1.0,9.371271753851727e-15,0.0070581058450774085,0.0367622618047889,3.2259786437530598,0.3212872367623878,1.0000000000000002,4.8404110285898445e-14,0.018464599499361908,0.32652935587762627,62.920082960358,0.08840521903962852,-0.7063634349935592,-294.3698637858389
400,2.0212180614471436,-0.0286390815955152,-0.3824226777511761,-30.6081956063211,-0.36706537443472154,0.5668703082563298,440.2607461592579,-0.04420819840877907,-0.1677366091380254,-2.4464084107918347,0.01612505428525811,0.06634975646309431,0.42078599526947486,-0.38042495841054247,-1.0,-0.06986259587227206,-0.29659432049441387,-0.9999999999999997,5.020256524058929e-13,0.07127764035269858,1.0,2.7026680790371252e-17,0.00739464902030673,0.04192200273359051,3.233734437083886,-0.2961705252423275,-1.0000000000000007,-2.79670598858021e-13,0.029394488754768924,-0.021454482376841374,72.42755381395118,-0.06529501849425724,0.8621092197899608,298.2979083264402,-0.04449711731277643,-0.1670242987564876,-2.6601340061633856,0.015396551111350416,0.06120100198743014,0.20355968556938062,0.42967989014362545,1.0000000000000002,2.2986077021126275e-13,0.320044986397341,1.0000000000000004,2.6026785090824747e-13,-0.09851130123892896,-1.0,8.111144158897376e-15,0.007096495170884099,0.04001638980859234,3.254128003803438,0.3222872367623878,1.0000000000000004,2.1654926643913513e-13,0.018824179799394207,0.3926312441869746,66.1018883093483,0.08755203732213174,-1.0,-293.6365650064407
401,2.026033878326416,-0.02903890249205458,-0.41721911532758005,-34.79643757640392,-0.3662819392805934,1.0,433.1296917436702,-0.044377446974456225,-0.17076052221628074,-3.0239130782553256,0.01619174019379329,0.06702206060726716,0.6723041441728566,-0.38142495841054247,-1.0,1.1534143421483036e-35,-0.29759432049441387,-0.9999999999999997,-3.4835023621337236e-14,0.07227764035269858,1.0,-1.3976301920722526e-16,0.007438529006407631,0.045837969468210824,3.915966734620314,-0.2971705252423275,-1.0000000000000002,4.937534465497698e-13,0.0294156572311486,0.06379143513619835,85.24591751303973,-0.06436396388436226,1.0,137.89078021003917,-0.04466579466883078,-0.17033041335220003,-3.306114595712434,0.015457963662868567,0.06162410104887181,0.42309906144166887,0.43067989014362545,0.9999999999999999,-3.1910776598661693e-13,0.321044986397341,1.0000000000000004,-1.1084862613496622e-13,-0.09951130123892896,-1.0,-4.114596438447918e-15,0.007138494620304201,0.043982509031612105,3.9661192230197644,0.3232872367623878,1.0000000000000007,2.4478884219923037e-13,0.01925496776343593,0.468944683896475,76.3134397095004,0.08655203732213174,-0.9999999999999997,3.7062720808556185e-13
402,2.03222393989563,-0.029476453030736243,-0.45788196203574694,-40.66284670816692,-0.3652819392805934,0.9999999999999998,-1.9514732595728945e-13,-0.044549998331838925,-0.17434219254911376,-3.581670332833017,0.016259310142699174,0.06811783720450336,1.0957765972361933,-0.38242495841054247,-1.0,-1.6010620576397918e-35,-0.29859432049441387,-0.9999999999999999,-1.894546933027399e-13,0.07327764035269858,1.0,1.6687933396025378e-15,0.007486774016775523,0.05065205126757293,4.814081799362106,-0.2981705252423275,-1.0000000000000004,-1.5019539672930547e-13,0.02953040593254784,0.1657059676622815,101.91453252608314,-0.06336396388436226,0.9999999999999999,-1.5847567351947835e-13,-0.044838092073213986,-0.17426439541421526,-3.9339820620152324,0.015519981846246532,0.06241226570705845,0.788164658186635,0.43167989014362546,1.0000000000000002,2.225689256930452e-13,0.322044986397341,1.0000000000000002,-2.1009150381964017e-13,-0.10051130123892896,-1.0,-1.6628655560998791e-15,0.007184915901294349,0.048860052948683695,4.8775439170715895,0.3242872367623878,1.0000000000000007,-8.25128495341189e-14,0.01976848956528686,0.5580989198053823,89.15423590890728,0.08555203732213174,-0.9999999999999994,1.6979397890524596e-13
403,2.037489891052246,-0.029955496312010783,-0.5002046005133334,-42.32263847758645,-0.3642819392805934,0.9999999999999992,-5.147452890164144e-13,-0.044726232369187255,-0.17812588214755165,-3.7836895984379026,0.016328053301127226,0.06936847965160013,1.2506424470967772,-0.38342495841054247,-1.0,-6.872760620612953e-36,-0.29959432049441387,-1.0,-1.2345774112489426e-13,0.07427764035269858,1.0,1.3731226745599241e-15,0.0075399721077360855,0.05574413065355347,5.092079385980536,-0.2991705252423275,-1.0000000000000004,-2.1446683912659517e-14,0.02974962886112298,0.27273988948799277,107.03392182571129,-0.06236396388436226,0.9999999999999991,-7.55090722794053e-13,-0.045014434383046975,-0.17842022425176082,-4.155828837545563,0.015582855408544632,0.06333485888914098,0.9225931820825237,0.43267989014362546,1.0,-2.1897815049029145e-13,0.323044986397341,0.9999999999999999,-3.852894128548279e-13,-0.10151130123892896,-1.0,1.9934630749505502e-14,0.0072363559694378615,0.05402008333834015,5.160030389656458,0.3252872367623878,0.9999999999999998,-8.855407335165506e-13,0.02037319218689269,0.6513063234062798,93.20740360089755,0.08455203732213173,-0.9999999999999996,-1.648657069498429e-13
404,2.0427610874176025,-0.03047770255626301,-0.5442078879911211,-44.00328747778765,-0.3632819392805934,0.9999999999999999,6.477242645942132e-13,-0.044906356552993104,-0.18212248546414836,-3.9966033165967123,0.016398125879495542,0.07077667708503041,1.4081974334302836,-0.38442495841054247,-1.0,2.908843835441675e-36,-0.30059432049441387,-1.0,-2.0213862976504777e-14,0.07527764035269859,1.0,-3.2984364484016963e-15,0.007598406054306142,0.06112376248656033,5.379631833006863,-0.3001705252423275,-0.9999999999999999,5.510992504552025e-13,0.030078517635908786,0.3850376600836247,112.29777059563192,-0.06136396388436226,0.9999999999999999,7.690736624739476e-13,-0.045195049167784385,-0.18280934522305756,-4.38912097129673,0.015646719701548475,0.06439372711854807,1.0588682294071008,0.43367989014362546,1.0,2.1546477831621483e-14,0.32404498639734103,0.9999999999999997,-1.8737654057990455e-13,-0.10251130123892896,-1.0,-1.9622065239101535e-14,0.007293102167441735,0.059472312669407675,5.452229331067525,0.3262872367623878,1.0000000000000002,4.209013031920425e-13,0.02107321165558364,0.7487326139756235,97.42629056934369,0.08355203732213173,-0.9999999999999996,2.795781982407752e-14
405,2.0481958389282227,-0.031044762814439766,-0.589912628362392,-45.70474037127095,-0.3622819392805934,1.0,1.8501455659927693e-13,-0.045090589775004644,-0.18634395855892738,-4.2214730947790144,0.016469687031060963,0.07234562604581525,1.5689489607848368,-0.3854249584105425,-1.0,4.368279843186816e-36,-0.30159432049441387,-0.9999999999999998,2.644962306067845e-13,0.07627764035269859,1.0,-3.971728380690774e-15,0.007662368756256992,0.06680164141513928,5.677878928578941,-0.3011705252423275,-1.0000000000000002,-3.9729648559811015e-13,0.030522417826333754,0.5027627207663142,117.7250606826895,-0.06036396388436226,0.9999999999999993,-5.829753329024605e-13,-0.045380176011583895,-0.18744434237595767,-4.634997152900113,0.01571171213508943,0.06559113996336018,1.197412844812102,0.43467989014362546,1.0000000000000002,2.5853380830249903e-13,0.32504498639734103,1.0000000000000002,6.060638782037718e-13,-0.10351130123892896,-1.0,1.2598807561691264e-14,0.007355452126647977,0.0652276057430757,5.755293073668034,0.3272872367623878,1.0000000000000007,4.0578404964039936e-13,0.02187285864576745,0.8505613663919925,101.82875241636904,0.08255203732213173,-0.9999999999999999,-3.3978416274620116e-13
406,2.0536398887634277,-0.03165838890148096,-0.63733954572,-47.426917357608005,-0.3612819392805934,0.9999999999999999,-9.414028057090499e-14,-0.0452791634530746,-0.19080339758099543,-4.45943902206806,0.01654289937457561,0.0740790609834758,1.7334349376605453,-0.3864249584105425,-1.0,4.6095224745063836e-36,-0.30259432049441387,-1.0,-1.7976961983114256e-13,0.07727764035269859,1.0,-1.7325218519110154e-15,0.007732164417724942,0.07278968152076006,5.988040105620778,-0.3021705252423275,-1.0000000000000002,-1.879105646210915e-14,0.031086848608132604,0.6260988428313831,123.33612206506884,-0.059363963884362256,0.9999999999999999,4.996975914503018e-13,-0.04557006769367429,-0.19233902180483953,-4.894679428881852,0.015777972612067447,0.06692981399267338,1.338674029313202,0.43567989014362546,1.0,-1.2897221464504765e-13,0.32604498639734103,0.9999999999999999,-3.800941925409624e-13,-0.10451130123892896,-1.0,-1.4664767870382354e-14,0.007423714959753552,0.07129806046807464,6.070454724998935,0.3282872367623878,1.000000000000001,5.497176931112382e-13,0.022776636926505237,0.9569951950835828,106.43382869159021,0.08155203732213173,-0.9999999999999997,1.878411410449041e-13
407,2.0586609840393066,-0.032320356413273695,-0.6865954778654684,-49.25593214546844,-0.3602819392805934,0.9999999999999999,4.213459031544197e-14,-0.04547157313746308,-0.1940159711959466,-3.2125736149511797,0.01661714922594579,0.07442064175688588,0.3415807734100789,-0.3874249584105425,-1.0,-1.1882335325884496e-37,-0.30359432049441387,-1.0,6.096970535499387e-15,0.07827764035269859,1.0,1.2909568696985863e-15,0.007807020850372509,0.07692318377437402,4.133502253613967,-0.3031705252423275,-1.0000000000000002,8.559334362427611e-14,0.031777790914691774,0.7557857702869566,129.68692745557357,-0.058363963884362255,1.0,1.0117800916697594e-13,-0.04576415823924434,-0.19584206933525133,-3.5030475304117967,0.01584493515360096,0.06699526907435299,0.06545508167960709,0.43667989014362546,1.0000000000000002,1.6819782371930226e-13,0.32704498639734103,1.0000000000000002,2.5373168215537865e-13,-0.10551130123892896,-1.0,2.556994810533297e-14,0.007497111601550183,0.0754952231251858,4.197162657111158,0.3292872367623878,1.0000000000000002,-9.665120817698425e-13,0.02375513452404703,1.0,43.0048049164172,0.08055203732213173,-0.9999999999999996,1.603602712737488e-13
408,2.0633931159973145,-0.03303249519529668,-0.7376820861804888,-51.08660831502044,-0.3592819392805934,0.9999999999999993,-5.171633352815055e-13,-0.045666791180547964,-0.19642011497382952,-2.404143777882918,0.016691284769617364,0.07385044558626039,-0.5701961706254879,-0.3884249584105425,-1.0,-2.545299310135708e-37,-0.3045943204944139,-0.9999999999999999,9.744772091303161e-14,0.07927764035269859,1.0,-2.460167466102654e-15,0.007885411207743075,0.07985753096675792,2.9343471923839104,-0.3041705252423275,-1.0,1.8808700262399517e-13,0.03260164341548199,0.8919192312934683,136.13346100651168,-0.057363963884362254,0.9999999999999994,-5.954639316630067e-13,-0.045961300875868194,-0.198443203912465,-2.6011345772136742,0.015911545696264108,0.06622581625194415,-0.7694528224088412,0.43767989014362546,1.0,-1.1297393280826401e-13,0.32804498639734103,1.0,-1.7614222195107367e-13,-0.10651130123892896,-1.0,7.806238184732882e-15,0.007574099794104022,0.07848116198249216,2.985938857306365,0.3302872367623878,1.0000000000000004,1.1729737555817096e-13,0.02475513452404703,1.0,2.755702645371625e-14,0.07955203732213173,-0.9999999999999998,-1.7296702332938874e-13
409,2.0678369998931885,-0.03379664811455275,-0.790623752331657,-52.9416661511682,-0.3582819392805934,1.0000000000000002,8.321189634336871e-13,-0.0458640983549049,-0.19819423374005507,-1.7741187662255584,0.016764493551861926,0.07256711890286481,-1.2833266833955772,-0.3894249584105425,-1.0,1.1102230246251565e-16,-0.3055943204944139,-0.9999999999999998,1.1397989605520992e-13,0.08027764035269859,1.0,-2.4387067245429824e-15,0.007966271343480711,0.08186274050851468,2.005209541756762,-0.3051705252423275,-1.0000000000000002,-2.588379049953194e-13,0.03354760303112872,1.0,108.0807687065317,-0.05636396388436225,1.0,6.610437892087884e-13,-0.04616069356197059,-0.20034216829232482,-1.8989643798598235,0.015977060188617033,0.06480316845390394,-1.4226477980402186,0.43867989014362546,0.9999999999999999,-9.242190152694229e-14,0.32904498639734103,1.0000000000000007,5.850861700834471e-13,-0.10751130123892896,-1.0,4.690556532115354e-14,0.00765360464407321,0.08052853795588438,2.0473759733922203,0.3312872367623878,1.0000000000000002,-1.4575529272238973e-13,0.02575513452404703,0.9999999999999996,-4.906095146820425e-13,0.07855203732213173,-0.9999999999999992,5.412273855034788e-13
410,2.0717618465423584,-0.03461474620584833,-0.8455724302595201,-54.948677927863095,-0.3572819392805934,0.9999999999999997,-5.956902138297771e-13,-0.04606196496708413,-0.1975389906184031,0.6552431216519652,0.01683514729014662,0.06874035766652582,-3.826761236338982,-0.3904249584105425,-1.0,1.1102230246251565e-16,-0.3065943204944139,-0.9999999999999998,7.708326102482368e-15,0.08127764035269859,1.0,4.2043071264624927e-16,0.008047381862448948,0.08035829742795902,-1.50444308055565,-0.3061705252423275,-1.0000000000000013,-1.0205836711313918e-12,0.03454760303112872,0.9999999999999999,-9.040547575598437e-14,-0.05536396388436225,0.9999999999999999,-1.0050536172493042e-13,-0.04636063618059935,-0.19954306896519147,0.7990993271333513,0.016039996046943738,0.06106854819950347,-3.7346202544004705,0.43967989014362546,1.0,1.7693911134762189e-13,0.33004498639734103,0.9999999999999997,-1.011599771451407e-12,-0.10851130123892896,-1.0,3.352161350921273e-14,0.007733382730792135,0.0790276354819654,-1.5009024739189873,0.3322872367623878,1.0000000000000002,-6.872932960674198e-14,0.02675513452404703,1.0000000000000009,1.4239271734004394e-12,0.07755203732213173,-0.999999999999999,2.0420922704165848e-13
411,2.07566499710083,-0.03548872963396368,-0.9023944259711683,-56.82199571164817,-0.3562819392805934,0.9999999999999992,-4.2558352433748427e-13,-0.046259157981150684,-0.19684703751470434,0.6919531036987591,0.016901948481925524,0.064862025891282,-3.8783317752438267,-0.3914249584105425,-1.0,1.1102230246251565e-16,-0.3075943204944139,-0.9999999999999998,2.830944653416421e-14,0.08227764035269859,1.0,-2.4272975591472114e-16,0.008126970975512363,0.07881992869887083,-1.5383687290881896,-0.3071705252423275,-1.0,1.243093569369674e-12,0.03554760303112872,1.0000000000000007,8.089078367008696e-13,-0.05436396388436225,1.0000000000000002,3.637523870541076e-13,-0.04655976047955973,-0.19870552895557297,0.8375400096184906,0.01609917315820486,0.05728567432274106,-3.7828738767624146,0.44067989014362546,1.0,9.443492456546161e-14,0.33104498639734103,1.0000000000000004,6.986048135158497e-13,-0.10951130123892897,-1.0,3.797554939311451e-14,0.007811642709784083,0.07749232250192994,-1.5353129800354488,0.3332872367623878,1.0000000000000002,3.2042997369565114e-14,0.027755134524047032,1.0,-8.710857629724705e-13,0.07655203732213173,-1.0,-1.0052843684430405e-12
412,2.0801680088043213,-0.03642048399365556,-0.9611142934125967,-58.719867441428384,-0.3552819392805934,0.9999999999999992,8.95928679361284e-15,-0.04645564075463295,-0.19611850944983825,0.7285280648660787,0.01696484539217923,0.0609317946161297,-3.9302312751522996,-0.3924249584105425,-1.0,-5.0975583262718635e-36,-0.3085943204944139,-0.9999999999999998,-5.001705983552676e-14,0.08327764035269859,1.0,-3.3646171318220584e-15,0.008205004583809064,0.0772472878945318,-1.5726408043390374,-0.3081705252423275,-0.9999999999999999,7.883342771582338e-14,0.03654760303112872,1.000000000000001,4.5002788216262315e-13,-0.05336396388436225,0.9999999999999988,-1.3903387068157947e-12,-0.046758028079266996,-0.19782967045896213,0.8758584966108485,0.016154543120955423,0.05345425117838438,-3.8314231443566795,0.44167989014362546,1.0,-1.7023897748512697e-14,0.33204498639734104,1.0000000000000002,-1.3093854096119276e-13,-0.11051130123892897,-1.0,1.8073335803027488e-14,0.007888349983559305,0.07592222504851379,-1.570097453416163,0.3342872367623878,1.0,-1.2534463806587648e-13,0.028755134524047033,0.9999999999999994,-6.07561592604239e-13,0.07555203732213173,-0.9999999999999998,2.135986163811258e-13
413,2.084498882293701,-0.03740104114036186,-1.0,-38.88570658740333,-0.35428193928059337,0.9999999999999999,7.151820664937381e-13,-0.04665137615957985,-0.19535230044395793,0.7662090058803028,0.017023785177204306,0.056947775434025016,-3.984019182104687,-0.3934249584105425,-1.0,-2.5861257779309686e-36,-0.3095943204944139,-1.0,-2.8029439539535803e-13,0.0842776403526986,1.0,-2.618238337280567e-15,0.008281447465360275,0.07563847520789126,-1.6088126866405434,-0.3091705252423275,-1.0,-2.115618778325642e-13,0.03754760303112872,1.0000000000000002,-8.813831771820039e-13,-0.05236396388436225,1.0000000000000002,1.5245838983955982e-12,-0.04695540004495636,-0.19691426091976066,0.9154095392014654,0.016206056512082123,0.04957253107501377,-3.881720103370611,0.44267989014362547,1.0000000000000002,2.308560088287663e-13,0.33304498639734104,1.0000000000000009,5.757433471088743e-13,-0.11151130123892897,-1.0,8.166828361976974e-15,0.007963468797667132,0.07431540316713882,-1.6068218813749722,0.3352872367623878,1.000000000000001,1.1824952218349979e-12,0.029755134524047034,1.000000000000001,1.6105604667173448e-12,0.07455203732213173,-0.9999999999999998,2.3031358712923784e-14
